order_id,order_date,customer_id,product_id,product_name,product_category,quantity,unit_price,discount,sales_amount,region
ORD-004476,2024-01-05,CUST-00920,PROD-2368,Smartphone X,Electronics,2,1716.29,0.05,3260.94,Middle East
ORD-002958,2024-01-05,CUST-00195,PROD-6302,Printer,Office Supplies,2,75.52,0.05,143.48,North America
ORD-003636,2024-01-05,CUST-00509,PROD-6302,Printer,Office Supplies,2,191.17,0.1,344.11,Europe
ORD-001369,2024-01-05,CUST-00226,PROD-2548,Project Manager,Software,1,700.67,0.1,630.61,Europe
ORD-002919,2024-01-05,CUST-00013,PROD-7101,Office Chair,Furniture,1,774.8,0.05,736.06,Middle East
ORD-001610,2024-01-05,CUST-00070,PROD-5259,Standing Desk,Furniture,1,1164.45,0.0,1164.45,Latin America
ORD-003418,2024-01-05,CUST-00230,PROD-4871,Organizer,Office Supplies,1,92.08,0.0,92.08,Asia Pacific
ORD-000213,2024-01-05,CUST-00292,PROD-6302,Printer,Office Supplies,2,49.93,0.0,99.86,Latin America
ORD-003676,2024-01-05,CUST-00138,PROD-7557,Notebooks,Office Supplies,2,110.89,0.05,210.7,Latin America
ORD-004763,2024-01-05,CUST-00246,PROD-3850,Paper Pack,Office Supplies,1,153.36,0.05,145.69,North America
ORD-004789,2024-01-05,CUST-00380,PROD-7101,Office Chair,Furniture,1,1305.12,0.1,1174.61,Latin America
ORD-003681,2024-01-05,CUST-00490,PROD-3498,Conference Table,Furniture,1,545.9,0.0,545.9,Middle East
ORD-002839,2024-01-05,CUST-00102,PROD-8729,Security Tools,Software,3,853.67,0.0,2561.0,Europe
ORD-001365,2024-01-05,CUST-00021,PROD-8729,Security Tools,Software,1,250.33,0.0,250.33,Europe
ORD-003710,2024-01-05,CUST-00133,PROD-2548,Project Manager,Software,2,404.25,0.15,687.23,Europe
ORD-001963,2024-01-05,CUST-00265,PROD-6308,Smartwatch,Electronics,1,2340.23,0.0,2340.23,Latin America
ORD-001776,2024-01-06,CUST-00642,PROD-2368,Smartphone X,Electronics,1,2142.16,0.05,2035.05,Latin America
ORD-000791,2024-01-06,CUST-00688,PROD-7101,Office Chair,Furniture,1,802.33,0.1,722.1,Asia Pacific
ORD-000381,2024-01-06,CUST-00457,PROD-6302,Printer,Office Supplies,1,199.08,0.05,189.12,Europe
ORD-002087,2024-01-06,CUST-00020,PROD-6308,Smartwatch,Electronics,1,1693.26,0.1,1523.93,Europe
ORD-001018,2024-01-06,CUST-00732,PROD-1016,Laptop Pro,Electronics,5,864.92,0.0,4324.58,Europe
ORD-001168,2024-01-06,CUST-00145,PROD-9308,Bookshelf,Furniture,1,1287.24,0.0,1287.24,Latin America
ORD-001903,2024-01-06,CUST-00256,PROD-8729,Security Tools,Software,3,415.98,0.15,1060.75,Middle East
ORD-000817,2024-01-06,CUST-00506,PROD-1016,Laptop Pro,Electronics,2,1636.93,0.0,3273.86,North America
ORD-001547,2024-01-06,CUST-00735,PROD-9308,Bookshelf,Furniture,2,796.01,0.0,1592.02,North America
ORD-001179,2024-01-06,CUST-00025,PROD-6302,Printer,Office Supplies,1,187.58,0.05,178.2,Middle East
ORD-000782,2024-01-06,CUST-00084,PROD-3850,Paper Pack,Office Supplies,1,189.63,0.0,189.63,Middle East
ORD-000447,2024-01-06,CUST-00929,PROD-5259,Standing Desk,Furniture,1,1387.72,0.05,1318.34,Latin America
ORD-003922,2024-01-06,CUST-00502,PROD-8992,Cloud Storage,Software,3,214.17,0.1,578.26,Asia Pacific
ORD-003474,2024-01-06,CUST-00849,PROD-6302,Printer,Office Supplies,2,130.94,0.0,261.89,Europe
ORD-004333,2024-01-06,CUST-00523,PROD-6302,Printer,Office Supplies,1,44.04,0.0,44.04,North America
ORD-003163,2024-01-06,CUST-00150,PROD-7101,Office Chair,Furniture,1,1377.94,0.05,1309.04,Asia Pacific
ORD-003088,2024-01-06,CUST-00025,PROD-9308,Bookshelf,Furniture,1,1193.56,0.05,1133.88,Latin America
ORD-004560,2024-01-06,CUST-00445,PROD-0113,Analytics Platform,Software,2,685.51,0.05,1302.47,North America
ORD-003015,2024-01-06,CUST-00614,PROD-5259,Standing Desk,Furniture,2,1067.59,0.0,2135.19,North America
ORD-004121,2024-01-06,CUST-00199,PROD-0317,Pens Set,Office Supplies,10,104.0,0.0,1039.96,Asia Pacific
ORD-003729,2024-01-06,CUST-00085,PROD-5665,Tablet Plus,Electronics,3,1543.75,0.0,4631.24,Europe
ORD-004732,2024-01-06,CUST-00964,PROD-2368,Smartphone X,Electronics,2,578.52,0.15,983.49,Asia Pacific
ORD-003348,2024-01-06,CUST-00387,PROD-6308,Smartwatch,Electronics,2,872.81,0.15,1483.78,Europe
ORD-002704,2024-01-06,CUST-00165,PROD-9308,Bookshelf,Furniture,3,1458.48,0.15,3719.12,North America
ORD-002667,2024-01-06,CUST-00707,PROD-6308,Smartwatch,Electronics,2,1998.23,0.0,3996.46,Asia Pacific
ORD-003763,2024-01-06,CUST-00764,PROD-1016,Laptop Pro,Electronics,2,716.25,0.05,1360.87,North America
ORD-004080,2024-01-06,CUST-00148,PROD-2368,Smartphone X,Electronics,3,601.29,0.1,1623.48,Middle East
ORD-004069,2024-01-06,CUST-00761,PROD-4871,Organizer,Office Supplies,1,133.0,0.05,126.35,Latin America
ORD-003749,2024-01-06,CUST-00152,PROD-0113,Analytics Platform,Software,1,918.09,0.2,734.47,Middle East
ORD-002592,2024-01-06,CUST-00825,PROD-7557,Notebooks,Office Supplies,1,151.27,0.05,143.7,North America
ORD-002428,2024-01-06,CUST-00348,PROD-2368,Smartphone X,Electronics,1,2358.23,0.2,1886.59,Europe
ORD-004000,2024-01-06,CUST-00079,PROD-3498,Conference Table,Furniture,2,1313.47,0.1,2364.24,Latin America
ORD-000095,2024-01-06,CUST-00751,PROD-3850,Paper Pack,Office Supplies,2,152.67,0.1,274.8,Asia Pacific
ORD-002627,2024-01-06,CUST-00319,PROD-1016,Laptop Pro,Electronics,3,2306.0,0.0,6918.01,Latin America
ORD-000109,2024-01-06,CUST-00122,PROD-8992,Cloud Storage,Software,1,515.62,0.0,515.62,Latin America
ORD-004926,2024-01-06,CUST-00638,PROD-9308,Bookshelf,Furniture,1,1057.49,0.1,951.75,Europe
ORD-003954,2024-01-06,CUST-00466,PROD-6308,Smartwatch,Electronics,3,1358.51,0.1,3667.98,Asia Pacific
ORD-002550,2024-01-06,CUST-00897,PROD-8992,Cloud Storage,Software,1,518.88,0.2,415.1,Europe
ORD-000117,2024-01-06,CUST-00823,PROD-9042,Filing Cabinet,Furniture,1,344.19,0.0,344.19,Europe
ORD-001060,2024-01-07,CUST-00384,PROD-9308,Bookshelf,Furniture,5,1490.27,0.0,7451.34,Asia Pacific
ORD-003368,2024-01-07,CUST-00601,PROD-6302,Printer,Office Supplies,1,71.11,0.0,71.11,Latin America
ORD-000755,2024-01-07,CUST-00799,PROD-7101,Office Chair,Furniture,10,413.9,0.0,4139.02,Latin America
ORD-001293,2024-01-07,CUST-00026,PROD-9042,Filing Cabinet,Furniture,2,733.85,0.2,1174.16,North America
ORD-004331,2024-01-07,CUST-00396,PROD-4871,Organizer,Office Supplies,1,48.85,0.0,48.85,North America
ORD-001581,2024-01-07,CUST-00839,PROD-0113,Analytics Platform,Software,1,422.51,0.15,359.14,Europe
ORD-001208,2024-01-07,CUST-00376,PROD-9333,CRM Suite,Software,1,359.27,0.05,341.31,Middle East
ORD-001579,2024-01-07,CUST-00317,PROD-9042,Filing Cabinet,Furniture,2,1131.09,0.15,1922.85,Asia Pacific
ORD-001557,2024-01-07,CUST-00402,PROD-7557,Notebooks,Office Supplies,1,180.95,0.1,162.86,Middle East
ORD-003486,2024-01-07,CUST-00209,PROD-6530,Headphones,Electronics,1,2344.24,0.0,2344.24,Latin America
ORD-000935,2024-01-07,CUST-00610,PROD-4871,Organizer,Office Supplies,1,28.66,0.15,24.36,Middle East
ORD-001212,2024-01-07,CUST-00296,PROD-7101,Office Chair,Furniture,1,680.28,0.05,646.27,Europe
ORD-000357,2024-01-07,CUST-00230,PROD-0317,Pens Set,Office Supplies,1,164.06,0.05,155.86,Asia Pacific
ORD-004177,2024-01-07,CUST-00061,PROD-9042,Filing Cabinet,Furniture,1,525.67,0.0,525.67,Asia Pacific
ORD-001330,2024-01-07,CUST-00454,PROD-7557,Notebooks,Office Supplies,2,143.2,0.1,257.76,Europe
ORD-002396,2024-01-07,CUST-00524,PROD-6308,Smartwatch,Electronics,10,2384.69,0.0,23846.87,Latin America
ORD-001440,2024-01-07,CUST-00789,PROD-6530,Headphones,Electronics,1,1911.97,0.0,1911.97,Middle East
ORD-000332,2024-01-07,CUST-00942,PROD-5259,Standing Desk,Furniture,2,1024.14,0.05,1945.86,North America
ORD-003607,2024-01-07,CUST-00736,PROD-6530,Headphones,Electronics,3,2251.64,0.0,6754.92,Latin America
ORD-001411,2024-01-07,CUST-00093,PROD-7101,Office Chair,Furniture,1,858.87,0.0,858.87,Asia Pacific
ORD-003632,2024-01-07,CUST-00490,PROD-1016,Laptop Pro,Electronics,2,1699.74,0.05,3229.5,North America
ORD-001038,2024-01-07,CUST-00591,PROD-9333,CRM Suite,Software,3,479.84,0.0,1439.51,Middle East
ORD-001061,2024-01-07,CUST-00611,PROD-8729,Security Tools,Software,2,349.7,0.0,699.4,Asia Pacific
ORD-001028,2024-01-07,CUST-00688,PROD-9308,Bookshelf,Furniture,1,512.55,0.0,512.55,Europe
ORD-001472,2024-01-07,CUST-00778,PROD-0113,Analytics Platform,Software,2,565.13,0.0,1130.26,Latin America
ORD-003859,2024-01-07,CUST-00176,PROD-9333,CRM Suite,Software,3,315.44,0.0,946.31,Asia Pacific
ORD-000725,2024-01-07,CUST-00416,PROD-6530,Headphones,Electronics,2,1448.51,0.05,2752.17,Middle East
ORD-002857,2024-01-07,CUST-00318,PROD-5259,Standing Desk,Furniture,1,621.99,0.1,559.79,Europe
ORD-004674,2024-01-07,CUST-00757,PROD-6302,Printer,Office Supplies,3,198.93,0.0,596.79,Asia Pacific
ORD-002083,2024-01-07,CUST-00248,PROD-7101,Office Chair,Furniture,2,996.05,0.0,1992.09,Asia Pacific
ORD-002665,2024-01-07,CUST-00552,PROD-9333,CRM Suite,Software,1,869.37,0.0,869.37,North America
ORD-000231,2024-01-07,CUST-00921,PROD-9308,Bookshelf,Furniture,2,678.35,0.1,1221.03,Middle East
ORD-002578,2024-01-07,CUST-00983,PROD-1016,Laptop Pro,Electronics,1,599.84,0.0,599.84,Latin America
ORD-004658,2024-01-07,CUST-00550,PROD-6530,Headphones,Electronics,1,892.83,0.05,848.19,Latin America
ORD-002556,2024-01-07,CUST-00696,PROD-6530,Headphones,Electronics,3,1640.77,0.0,4922.32,Asia Pacific
ORD-002250,2024-01-07,CUST-00308,PROD-8992,Cloud Storage,Software,3,915.29,0.15,2333.98,Europe
ORD-002477,2024-01-07,CUST-00183,PROD-0317,Pens Set,Office Supplies,1,132.67,0.05,126.03,Europe
ORD-000520,2024-01-07,CUST-00959,PROD-9042,Filing Cabinet,Furniture,1,396.22,0.15,336.78,Asia Pacific
ORD-000499,2024-01-07,CUST-00201,PROD-8729,Security Tools,Software,2,865.1,0.0,1730.2,Europe
ORD-002341,2024-01-07,CUST-00223,PROD-6530,Headphones,Electronics,2,1256.39,0.0,2512.78,Europe
ORD-000264,2024-01-07,CUST-00906,PROD-9333,CRM Suite,Software,2,440.77,0.0,881.54,Europe
ORD-002547,2024-01-07,CUST-00475,PROD-5665,Tablet Plus,Electronics,3,1584.41,0.05,4515.57,Latin America
ORD-002925,2024-01-07,CUST-00244,PROD-2368,Smartphone X,Electronics,2,1637.64,0.1,2947.75,Asia Pacific
ORD-004675,2024-01-07,CUST-00267,PROD-1016,Laptop Pro,Electronics,1,1659.46,0.0,1659.46,Latin America
ORD-001706,2024-01-07,CUST-00143,PROD-9308,Bookshelf,Furniture,1,1357.33,0.05,1289.46,North America
ORD-000705,2024-01-07,CUST-00621,PROD-5259,Standing Desk,Furniture,2,522.78,0.15,888.72,Middle East
ORD-003169,2024-01-07,CUST-00050,PROD-6530,Headphones,Electronics,2,950.18,0.05,1805.35,Latin America
ORD-004651,2024-01-07,CUST-00718,PROD-4871,Organizer,Office Supplies,1,76.69,0.0,76.69,Asia Pacific
ORD-004462,2024-01-07,CUST-00991,PROD-6308,Smartwatch,Electronics,2,1069.37,0.0,2138.74,Asia Pacific
ORD-003089,2024-01-07,CUST-00235,PROD-4871,Organizer,Office Supplies,2,196.46,0.0,392.92,Latin America
ORD-000621,2024-01-07,CUST-00883,PROD-9308,Bookshelf,Furniture,10,1046.81,0.0,10468.12,Asia Pacific
ORD-003282,2024-01-07,CUST-00429,PROD-7557,Notebooks,Office Supplies,1,120.39,0.1,108.35,Middle East
ORD-004056,2024-01-08,CUST-00937,PROD-8992,Cloud Storage,Software,1,734.89,0.05,698.14,Latin America
ORD-000708,2024-01-08,CUST-00567,PROD-2368,Smartphone X,Electronics,3,2245.27,0.0,6735.81,Europe
ORD-004017,2024-01-08,CUST-00343,PROD-9042,Filing Cabinet,Furniture,2,999.12,0.0,1998.24,North America
ORD-000098,2024-01-08,CUST-00833,PROD-1016,Laptop Pro,Electronics,10,669.68,0.0,6696.75,Middle East
ORD-004340,2024-01-08,CUST-00373,PROD-5665,Tablet Plus,Electronics,1,1196.18,0.1,1076.56,Latin America
ORD-004378,2024-01-08,CUST-00430,PROD-1016,Laptop Pro,Electronics,1,2466.92,0.0,2466.92,Latin America
ORD-000495,2024-01-08,CUST-00068,PROD-0317,Pens Set,Office Supplies,2,60.74,0.05,115.41,Europe
ORD-004338,2024-01-08,CUST-00641,PROD-6308,Smartwatch,Electronics,1,1682.2,0.2,1345.76,Latin America
ORD-004460,2024-01-08,CUST-00692,PROD-3498,Conference Table,Furniture,2,728.82,0.2,1166.11,North America
ORD-004167,2024-01-08,CUST-00947,PROD-6308,Smartwatch,Electronics,1,881.7,0.0,881.7,Asia Pacific
ORD-001054,2024-01-08,CUST-00189,PROD-2368,Smartphone X,Electronics,2,1404.4,0.05,2668.37,Asia Pacific
ORD-000895,2024-01-08,CUST-00147,PROD-8729,Security Tools,Software,1,994.07,0.2,795.25,Europe
ORD-000431,2024-01-08,CUST-00998,PROD-0317,Pens Set,Office Supplies,1,30.54,0.1,27.49,Europe
ORD-000679,2024-01-08,CUST-00950,PROD-9308,Bookshelf,Furniture,5,390.7,0.0,1953.5,North America
ORD-004805,2024-01-08,CUST-00344,PROD-9308,Bookshelf,Furniture,3,859.51,0.0,2578.52,Middle East
ORD-000016,2024-01-08,CUST-00472,PROD-7101,Office Chair,Furniture,3,1484.26,0.0,4452.79,North America
ORD-004081,2024-01-08,CUST-00729,PROD-2368,Smartphone X,Electronics,2,2213.98,0.0,4427.95,Europe
ORD-000018,2024-01-08,CUST-00840,PROD-7101,Office Chair,Furniture,1,730.16,0.15,620.64,Latin America
ORD-000745,2024-01-08,CUST-00658,PROD-5259,Standing Desk,Furniture,1,1135.39,0.1,1021.85,North America
ORD-004582,2024-01-08,CUST-00203,PROD-9333,CRM Suite,Software,2,852.28,0.0,1704.57,Middle East
ORD-004652,2024-01-08,CUST-00945,PROD-6530,Headphones,Electronics,2,2150.43,0.05,4085.82,Europe
ORD-000976,2024-01-08,CUST-00368,PROD-2368,Smartphone X,Electronics,1,839.77,0.0,839.77,Latin America
ORD-004868,2024-01-08,CUST-00487,PROD-7101,Office Chair,Furniture,1,814.31,0.05,773.6,Europe
ORD-004304,2024-01-08,CUST-00149,PROD-5259,Standing Desk,Furniture,5,1376.26,0.15,5849.08,North America
ORD-002383,2024-01-08,CUST-00368,PROD-0317,Pens Set,Office Supplies,1,138.16,0.1,124.35,Latin America
ORD-003456,2024-01-08,CUST-00910,PROD-9308,Bookshelf,Furniture,2,315.29,0.0,630.57,Middle East
ORD-001563,2024-01-08,CUST-00209,PROD-7557,Notebooks,Office Supplies,3,143.88,0.1,388.47,Middle East
ORD-001586,2024-01-08,CUST-00981,PROD-1016,Laptop Pro,Electronics,2,1112.39,0.0,2224.78,Latin America
ORD-001598,2024-01-08,CUST-00735,PROD-9042,Filing Cabinet,Furniture,1,1398.1,0.0,1398.1,Middle East
ORD-001182,2024-01-08,CUST-00055,PROD-5259,Standing Desk,Furniture,1,485.42,0.05,461.15,North America
ORD-001627,2024-01-08,CUST-00820,PROD-9308,Bookshelf,Furniture,3,1491.33,0.15,3802.88,Latin America
ORD-003431,2024-01-08,CUST-00425,PROD-3498,Conference Table,Furniture,2,1183.14,0.2,1893.02,North America
ORD-003302,2024-01-08,CUST-00093,PROD-1016,Laptop Pro,Electronics,2,637.2,0.0,1274.4,Middle East
ORD-001764,2024-01-08,CUST-00208,PROD-9042,Filing Cabinet,Furniture,3,1131.96,0.1,3056.28,Middle East
ORD-003253,2024-01-08,CUST-00180,PROD-9333,CRM Suite,Software,1,904.3,0.05,859.08,Latin America
ORD-001796,2024-01-08,CUST-00747,PROD-9308,Bookshelf,Furniture,1,529.26,0.05,502.8,North America
ORD-003094,2024-01-08,CUST-00601,PROD-5665,Tablet Plus,Electronics,2,2334.35,0.0,4668.7,Latin America
ORD-001845,2024-01-08,CUST-00473,PROD-5259,Standing Desk,Furniture,1,506.25,0.0,506.25,Europe
ORD-001900,2024-01-08,CUST-00732,PROD-5259,Standing Desk,Furniture,1,885.39,0.0,885.39,Middle East
ORD-000297,2024-01-08,CUST-00207,PROD-6530,Headphones,Electronics,1,1306.52,0.0,1306.52,Latin America
ORD-002879,2024-01-08,CUST-00180,PROD-0113,Analytics Platform,Software,3,484.43,0.0,1453.28,Middle East
ORD-002849,2024-01-08,CUST-00092,PROD-5259,Standing Desk,Furniture,1,919.98,0.0,919.98,Europe
ORD-002742,2024-01-08,CUST-00745,PROD-5259,Standing Desk,Furniture,1,896.86,0.1,807.17,Asia Pacific
ORD-002042,2024-01-08,CUST-00460,PROD-8729,Security Tools,Software,2,600.9,0.1,1081.61,North America
ORD-002716,2024-01-08,CUST-00195,PROD-6302,Printer,Office Supplies,1,131.01,0.1,117.91,Middle East
ORD-002107,2024-01-08,CUST-00566,PROD-5259,Standing Desk,Furniture,2,857.67,0.0,1715.34,Middle East
ORD-002348,2024-01-08,CUST-00262,PROD-7101,Office Chair,Furniture,3,1374.78,0.0,4124.34,Latin America
ORD-001497,2024-01-08,CUST-00918,PROD-9333,CRM Suite,Software,1,994.27,0.0,994.27,Latin America
ORD-003549,2024-01-08,CUST-00595,PROD-1016,Laptop Pro,Electronics,1,2091.09,0.15,1777.43,Latin America
ORD-000220,2024-01-08,CUST-00102,PROD-9042,Filing Cabinet,Furniture,1,393.32,0.2,314.65,Middle East
ORD-003671,2024-01-08,CUST-00354,PROD-1016,Laptop Pro,Electronics,1,1305.79,0.05,1240.5,Europe
ORD-000113,2024-01-08,CUST-00921,PROD-0113,Analytics Platform,Software,1,952.43,0.05,904.8,Latin America
ORD-003830,2024-01-08,CUST-00953,PROD-8729,Security Tools,Software,1,489.33,0.2,391.47,Middle East
ORD-001355,2024-01-08,CUST-00025,PROD-6302,Printer,Office Supplies,5,55.28,0.2,221.11,Middle East
ORD-003758,2024-01-08,CUST-00597,PROD-2368,Smartphone X,Electronics,5,1198.04,0.0,5990.19,Middle East
ORD-001337,2024-01-08,CUST-00690,PROD-0317,Pens Set,Office Supplies,1,100.55,0.0,100.55,North America
ORD-000355,2024-01-08,CUST-00648,PROD-8992,Cloud Storage,Software,3,268.53,0.0,805.58,Middle East
ORD-001183,2024-01-08,CUST-00368,PROD-6302,Printer,Office Supplies,3,40.77,0.0,122.3,Latin America
ORD-004148,2024-01-09,CUST-00497,PROD-0113,Analytics Platform,Software,1,244.91,0.2,195.93,Middle East
ORD-003919,2024-01-09,CUST-00075,PROD-9333,CRM Suite,Software,1,701.2,0.05,666.14,North America
ORD-003006,2024-01-09,CUST-00854,PROD-2548,Project Manager,Software,1,611.81,0.0,611.81,North America
ORD-002988,2024-01-09,CUST-00584,PROD-1016,Laptop Pro,Electronics,1,1871.86,0.15,1591.08,Europe
ORD-001927,2024-01-09,CUST-00296,PROD-9308,Bookshelf,Furniture,1,567.54,0.0,567.54,North America
ORD-001094,2024-01-09,CUST-00433,PROD-1016,Laptop Pro,Electronics,2,1474.77,0.0,2949.54,Asia Pacific
ORD-001213,2024-01-09,CUST-00420,PROD-6308,Smartwatch,Electronics,1,1993.21,0.05,1893.55,North America
ORD-000474,2024-01-09,CUST-00645,PROD-6302,Printer,Office Supplies,3,25.29,0.0,75.86,North America
ORD-003969,2024-01-09,CUST-00890,PROD-9333,CRM Suite,Software,1,469.49,0.15,399.06,Europe
ORD-001111,2024-01-09,CUST-00192,PROD-5665,Tablet Plus,Electronics,3,2053.6,0.0,6160.79,Middle East
ORD-003959,2024-01-09,CUST-00475,PROD-9042,Filing Cabinet,Furniture,2,1430.07,0.15,2431.13,Middle East
ORD-002575,2024-01-09,CUST-00702,PROD-0113,Analytics Platform,Software,3,870.73,0.1,2350.97,Europe
ORD-002521,2024-01-09,CUST-00648,PROD-0113,Analytics Platform,Software,1,646.32,0.0,646.32,Latin America
ORD-000525,2024-01-09,CUST-00127,PROD-9333,CRM Suite,Software,5,519.49,0.1,2337.73,Asia Pacific
ORD-002446,2024-01-09,CUST-00723,PROD-5259,Standing Desk,Furniture,1,1148.18,0.0,1148.18,Asia Pacific
ORD-004978,2024-01-09,CUST-00977,PROD-1016,Laptop Pro,Electronics,1,661.84,0.05,628.75,Europe
ORD-002442,2024-01-09,CUST-00487,PROD-3498,Conference Table,Furniture,3,588.81,0.0,1766.42,North America
ORD-001149,2024-01-09,CUST-00312,PROD-6530,Headphones,Electronics,5,1576.73,0.0,7883.63,North America
ORD-002018,2024-01-09,CUST-00924,PROD-4871,Organizer,Office Supplies,1,188.58,0.05,179.15,Europe
ORD-001861,2024-01-09,CUST-00740,PROD-6530,Headphones,Electronics,1,1712.03,0.2,1369.62,North America
ORD-004432,2024-01-09,CUST-00963,PROD-8729,Security Tools,Software,5,594.13,0.15,2525.06,Middle East
ORD-003910,2024-01-09,CUST-00293,PROD-8729,Security Tools,Software,3,239.27,0.0,717.81,Europe
ORD-001443,2024-01-09,CUST-00535,PROD-0113,Analytics Platform,Software,3,846.1,0.15,2157.56,Latin America
ORD-001474,2024-01-09,CUST-00422,PROD-2368,Smartphone X,Electronics,1,1495.06,0.1,1345.55,Middle East
ORD-000934,2024-01-09,CUST-00991,PROD-0113,Analytics Platform,Software,1,245.62,0.05,233.34,Latin America
ORD-004113,2024-01-09,CUST-00318,PROD-5259,Standing Desk,Furniture,5,720.71,0.05,3423.39,North America
ORD-004184,2024-01-09,CUST-00016,PROD-2548,Project Manager,Software,5,910.67,0.0,4553.34,Middle East
ORD-000875,2024-01-09,CUST-00334,PROD-9333,CRM Suite,Software,1,514.48,0.0,514.48,Latin America
ORD-004300,2024-01-09,CUST-00829,PROD-8992,Cloud Storage,Software,1,719.64,0.05,683.66,Latin America
ORD-001573,2024-01-09,CUST-00428,PROD-9333,CRM Suite,Software,2,938.58,0.0,1877.16,Latin America
ORD-003768,2024-01-09,CUST-00663,PROD-5665,Tablet Plus,Electronics,1,1255.0,0.05,1192.25,Latin America
ORD-004341,2024-01-09,CUST-00671,PROD-7557,Notebooks,Office Supplies,3,62.99,0.0,188.98,North America
ORD-001324,2024-01-09,CUST-00248,PROD-2548,Project Manager,Software,3,949.19,0.1,2562.83,North America
ORD-000775,2024-01-09,CUST-00830,PROD-6308,Smartwatch,Electronics,3,1713.69,0.15,4369.92,Asia Pacific
ORD-004401,2024-01-09,CUST-00517,PROD-9308,Bookshelf,Furniture,1,543.79,0.0,543.79,Asia Pacific
ORD-003372,2024-01-09,CUST-00509,PROD-5665,Tablet Plus,Electronics,2,2316.31,0.15,3937.72,North America
ORD-004415,2024-01-09,CUST-00452,PROD-9308,Bookshelf,Furniture,1,909.97,0.0,909.97,Middle East
ORD-004426,2024-01-09,CUST-00996,PROD-9308,Bookshelf,Furniture,1,1185.86,0.05,1126.57,Asia Pacific
ORD-001249,2024-01-09,CUST-00084,PROD-9308,Bookshelf,Furniture,2,1207.98,0.0,2415.95,North America
ORD-004058,2024-01-09,CUST-00068,PROD-2368,Smartphone X,Electronics,3,1569.23,0.05,4472.29,Latin America
ORD-004163,2024-01-09,CUST-00971,PROD-2368,Smartphone X,Electronics,1,2145.54,0.0,2145.54,North America
ORD-004053,2024-01-09,CUST-00589,PROD-2548,Project Manager,Software,3,580.46,0.05,1654.3,Latin America
ORD-003958,2024-01-09,CUST-00238,PROD-7557,Notebooks,Office Supplies,2,199.38,0.1,358.89,Asia Pacific
ORD-002500,2024-01-09,CUST-00045,PROD-4871,Organizer,Office Supplies,1,121.41,0.0,121.41,Asia Pacific
ORD-000286,2024-01-09,CUST-00918,PROD-6308,Smartwatch,Electronics,1,1201.25,0.0,1201.25,North America
ORD-000399,2024-01-09,CUST-00664,PROD-6308,Smartwatch,Electronics,1,1932.65,0.0,1932.65,Latin America
ORD-000149,2024-01-09,CUST-00899,PROD-5665,Tablet Plus,Electronics,1,2111.73,0.1,1900.56,Asia Pacific
ORD-000067,2024-01-09,CUST-00823,PROD-3850,Paper Pack,Office Supplies,2,29.3,0.05,55.68,North America
ORD-000418,2024-01-09,CUST-00136,PROD-8992,Cloud Storage,Software,3,661.74,0.0,1985.21,Asia Pacific
ORD-004382,2024-01-10,CUST-00800,PROD-8992,Cloud Storage,Software,1,809.57,0.15,688.13,Asia Pacific
ORD-002566,2024-01-10,CUST-00248,PROD-7557,Notebooks,Office Supplies,1,155.79,0.0,155.79,North America
ORD-003114,2024-01-10,CUST-00421,PROD-1016,Laptop Pro,Electronics,1,2367.99,0.05,2249.59,Asia Pacific
ORD-001733,2024-01-10,CUST-00892,PROD-9333,CRM Suite,Software,1,545.21,0.05,517.95,Middle East
